datum,pomucka,CZ010,CZ020,CZ031,CZ032,CZ041,CZ042,CZ051,CZ052,CZ053,CZ063,CZ064,CZ071,CZ072,CZ080,Hlavní město Praha,Jihomoravský kraj,Jihočeský kraj,Karlovarský kraj,Kraj Vysočina,Královéhradecký kraj,Liberecký kraj,Moravskoslezský kraj,Olomoucký kraj,Pardubický kraj,Plzeňský kraj,Středočeský kraj,Zlínský kraj,Ústecký kraj
2020-06-05,Ostatní,8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8676,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,Plicní ventilátory,63,2,2,8,2,2,2,2,2,2,22,9,2,10,63,22,2,2,2,2,2,10,9,2,8,2,2,2
2020-06-05,Polomasky,6026,0,5,879,0,0,0,800,0,0,2041,850,0,964,6026,2041,5,0,0,800,0,964,850,0,879,0,0,0
2020-06-05,Příslušenství k plicním ventilátorům,22,5,5,11,5,5,5,5,5,5,5,8,5,5,22,5,5,5,5,5,5,5,8,5,11,5,5,5
2020-06-05,Respirátory,3054044,458075,325324,816297,186962,393596,197490,710425,344380,226117,791299,374704,275470,671601,3054044,791299,325324,186962,226117,710425,197490,671601,374704,344380,816297,458075,275470,393596
2020-06-05,Roušky,8599297,1633966,1294473,2861061,700855,1293016,762900,1763835,905219,1134029,3378412,1592796,1032180,2218078,8599297,3378412,1294473,700855,1134029,1763835,762900,2218078,1592796,905219,2861061,1633966,1032180,1293016
2020-06-05,Rukavice,2495104,657122,462228,1207861,180804,594583,264269,694924,328604,278007,792534,471658,416163,749348,2495104,792534,462228,180804,278007,694924,264269,749348,471658,328604,1207861,657122,416163,594583
2020-06-05,Rychlotesty,133327,50569,32843,34552,43324,36621,30310,31469,31138,30393,60184,97236,30428,67082,133327,60184,32843,43324,30393,31469,30310,67082,97236,31138,34552,50569,30428,36621
2020-06-05,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,Teploměry,592,60,70,145,60,93,40,105,60,100,241,152,75,172,592,241,70,60,100,105,40,172,152,60,145,60,75,93
2020-06-05,Termokamery,74,31,23,32,22,31,21,23,22,39,41,32,29,36,74,41,23,22,39,23,21,36,32,22,32,31,29,31
2020-06-05,Štíty,13665,2347,2316,3962,3015,3869,1925,2105,4390,2495,6307,3374,3880,3818,13665,6307,2316,3015,2495,2105,1925,3818,3374,4390,3962,2347,3880,3869
2020-06-10,Brýle,15648,2925,3303,2994,1710,3613,1895,3435,2805,1920,4320,3192,3170,5973,15648,4320,3303,1710,1920,3435,1895,5973,3192,2805,2994,2925,3170,3613
2020-06-10,Dezinfekce (l),16675,1525,1590,8970,1355,2920,1205,2650,1130,2060,9625,3730,1950,5000,16675,9625,1590,1355,2060,2650,1205,5000,3730,1130,8970,1525,1950,2920
2020-06-10,Filtry k polomaskám,19196,0,13,2839,0,0,0,2664,0,0,6293,2956,0,3268,19196,6293,13,0,0,2664,0,3268,2956,0,2839,0,0,0
2020-06-10,Návleky na obuv,143530,150,510,48250,1600,10620,2050,1100,15780,11000,43497,2150,9550,17232,143530,43497,510,1600,11000,1100,2050,17232,2150,15780,48250,150,9550,10620
2020-06-10,Ochranné oděvy,527005,26618,31799,258265,42849,53664,17040,73949,48043,9860,184386,15885,50189,122901,527005,184386,31799,42849,9860,73949,17040,122901,15885,48043,258265,26618,50189,53664
2020-06-10,Odběrové sady,294830,35320,5650,56580,28890,24378,22100,26130,19280,9870,141290,21600,10370,76370,294830,141290,5650,28890,9870,26130,22100,76370,21600,19280,56580,35320,10370,24378
2020-06-10,Ostatní,8676,0,0,0,0,0,0,0,0,0,0,0,0,0,8676,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,Plicní ventilátory,63,2,2,8,2,2,2,2,2,2,22,9,2,10,63,22,2,2,2,2,2,10,9,2,8,2,2,2
2020-06-10,Polomasky,6026,0,5,879,0,0,0,800,0,0,2041,850,0,964,6026,2041,5,0,0,800,0,964,850,0,879,0,0,0
2020-06-10,Příslušenství k plicním ventilátorům,22,5,5,11,5,5,5,5,5,5,5,8,5,5,22,5,5,5,5,5,5,5,8,5,11,5,5,5
2020-06-10,Respirátory,3610084,458075,340924,816297,186962,393596,197490,710425,344380,226117,791299,374704,275470,671601,3610084,791299,340924,186962,226117,710425,197490,671601,374704,344380,816297,458075,275470,393596
2020-06-10,Roušky,11731497,2388166,1367473,2861061,700855,1293016,762900,1899835,905219,1260029,3626612,1930396,1032180,2480478,11731497,3626612,1367473,700855,1260029,1899835,762900,2480478,1930396,905219,2861061,2388166,1032180,1293016
2020-06-10,Rukavice,2821104,657122,473028,1207861,180804,594583,264269,694924,328604,278007,792534,471658,416163,749348,2821104,792534,473028,180804,278007,694924,264269,749348,471658,328604,1207861,657122,416163,594583
2020-06-10,Rychlotesty,136327,50569,34343,34552,43324,36621,30310,31469,31138,30393,60184,97236,30428,67082,136327,60184,34343,43324,30393,31469,30310,67082,97236,31138,34552,50569,30428,36621
2020-06-10,Tampóny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,Teploměry,592,60,70,145,60,93,40,105,60,100,241,152,75,172,592,241,70,60,100,105,40,172,152,60,145,60,75,93
2020-06-10,Termokamery,74,31,25,32,22,31,21,23,22,39,41,32,29,36,74,41,25,22,39,23,21,36,32,22,32,31,29,31
2020-06-10,Štíty,14865,2347,2416,3962,3015,3869,1925,2105,4390,2495,6307,3374,3880,3818,14865,6307,2416,3015,2495,2105,1925,3818,3374,4390,3962,2347,3880,3869
