datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-07-31,CZ0641,CZ064,41,36,0
2020-07-31,CZ0642,CZ064,421,309,6
2020-07-31,CZ0643,CZ064,119,100,3
2020-07-31,CZ0644,CZ064,169,113,14
2020-07-31,CZ0645,CZ064,44,25,1
2020-07-31,CZ0646,CZ064,59,45,0
2020-07-31,CZ0647,CZ064,125,96,0
2020-07-31,CZ0711,CZ071,10,10,0
2020-07-31,CZ0712,CZ071,720,667,23
2020-07-31,CZ0713,CZ071,121,85,0
2020-07-31,CZ0714,CZ071,98,88,1
2020-07-31,CZ0715,CZ071,66,53,0
2020-07-31,CZ0721,CZ072,54,43,0
2020-07-31,CZ0722,CZ072,209,172,2
2020-07-31,CZ0723,CZ072,69,64,0
2020-07-31,CZ0724,CZ072,182,154,2
2020-07-31,CZ0801,CZ080,33,28,1
2020-07-31,CZ0802,CZ080,808,587,14
2020-07-31,CZ0803,CZ080,2294,2029,14
2020-07-31,CZ0804,CZ080,190,159,7
2020-07-31,CZ0805,CZ080,264,233,10
2020-07-31,CZ0806,CZ080,804,680,36
2020-08-01,CZ0100,CZ010,3287,2514,112
2020-08-01,CZ020A,CZ020,311,228,4
2020-08-01,CZ020B,CZ020,61,50,2
2020-08-01,CZ020C,CZ020,26,21,0
2020-08-01,CZ0201,CZ020,110,93,1
2020-08-01,CZ0202,CZ020,126,92,1
2020-08-01,CZ0203,CZ020,168,127,6
2020-08-01,CZ0204,CZ020,112,96,1
2020-08-01,CZ0205,CZ020,93,79,0
2020-08-01,CZ0206,CZ020,170,137,2
2020-08-01,CZ0207,CZ020,85,59,1
2020-08-01,CZ0208,CZ020,134,82,2
2020-08-01,CZ0209,CZ020,355,275,4
2020-08-01,CZ0311,CZ031,65,43,0
2020-08-01,CZ0312,CZ031,25,23,0
2020-08-01,CZ0313,CZ031,41,28,0
2020-08-01,CZ0314,CZ031,24,15,0
2020-08-01,CZ0315,CZ031,92,39,5
2020-08-01,CZ0316,CZ031,53,39,1
2020-08-01,CZ0317,CZ031,52,22,0
2020-08-01,CZ0321,CZ032,355,347,8
2020-08-01,CZ0322,CZ032,100,92,0
2020-08-01,CZ0323,CZ032,135,110,2
2020-08-01,CZ0324,CZ032,44,37,5
2020-08-01,CZ0325,CZ032,27,23,0
2020-08-01,CZ0326,CZ032,13,8,0
2020-08-01,CZ0327,CZ032,56,50,2
2020-08-01,CZ0411,CZ041,321,281,35
2020-08-01,CZ0412,CZ041,93,82,3
2020-08-01,CZ0413,CZ041,74,71,0
2020-08-01,CZ0421,CZ042,58,49,0
2020-08-01,CZ0422,CZ042,34,27,1
2020-08-01,CZ0423,CZ042,293,258,11
2020-08-01,CZ0424,CZ042,34,25,3
2020-08-01,CZ0425,CZ042,54,37,6
2020-08-01,CZ0426,CZ042,73,65,0
2020-08-01,CZ0427,CZ042,100,86,0
2020-08-01,CZ0511,CZ051,31,14,0
2020-08-01,CZ0512,CZ051,143,99,2
2020-08-01,CZ0513,CZ051,180,141,2
2020-08-01,CZ0514,CZ051,62,45,1
2020-08-01,CZ0521,CZ052,107,82,1
2020-08-01,CZ0522,CZ052,37,29,1
2020-08-01,CZ0523,CZ052,83,72,0
2020-08-01,CZ0524,CZ052,34,21,1
2020-08-01,CZ0525,CZ052,39,33,1
2020-08-01,CZ0531,CZ053,113,100,0
2020-08-01,CZ0532,CZ053,173,154,5
2020-08-01,CZ0533,CZ053,69,38,3
2020-08-01,CZ0534,CZ053,70,30,2
2020-08-01,CZ0631,CZ063,116,94,4
2020-08-01,CZ0632,CZ063,144,50,4
2020-08-01,CZ0633,CZ063,28,2,0
2020-08-01,CZ0634,CZ063,48,36,1
2020-08-01,CZ0635,CZ063,67,51,0
2020-08-01,CZ0641,CZ064,41,36,0
2020-08-01,CZ0642,CZ064,429,310,6
2020-08-01,CZ0643,CZ064,120,101,3
2020-08-01,CZ0644,CZ064,169,114,14
2020-08-01,CZ0645,CZ064,44,25,1
2020-08-01,CZ0646,CZ064,59,45,0
2020-08-01,CZ0647,CZ064,125,96,0
2020-08-01,CZ0711,CZ071,10,10,0
2020-08-01,CZ0712,CZ071,723,667,23
2020-08-01,CZ0713,CZ071,122,85,0
2020-08-01,CZ0714,CZ071,99,88,1
2020-08-01,CZ0715,CZ071,66,53,0
2020-08-01,CZ0721,CZ072,58,43,0
2020-08-01,CZ0722,CZ072,209,173,2
2020-08-01,CZ0723,CZ072,69,64,0
2020-08-01,CZ0724,CZ072,184,154,2
2020-08-01,CZ0801,CZ080,33,28,1
2020-08-01,CZ0802,CZ080,823,605,16
2020-08-01,CZ0803,CZ080,2301,2042,14
2020-08-01,CZ0804,CZ080,190,160,7
2020-08-01,CZ0805,CZ080,265,234,10
2020-08-01,CZ0806,CZ080,808,688,36
2020-08-02,CZ0100,CZ010,3313,2533,112
2020-08-02,CZ020A,CZ020,314,229,4
2020-08-02,CZ020B,CZ020,63,50,2
2020-08-02,CZ020C,CZ020,26,21,0
2020-08-02,CZ0201,CZ020,110,93,1
2020-08-02,CZ0202,CZ020,127,92,1
2020-08-02,CZ0203,CZ020,168,127,6
2020-08-02,CZ0204,CZ020,113,96,1
2020-08-02,CZ0205,CZ020,93,79,0
2020-08-02,CZ0206,CZ020,172,137,2
2020-08-02,CZ0207,CZ020,87,59,1
2020-08-02,CZ0208,CZ020,136,84,2
2020-08-02,CZ0209,CZ020,356,278,4
2020-08-02,CZ0311,CZ031,65,43,0
2020-08-02,CZ0312,CZ031,25,23,0
2020-08-02,CZ0313,CZ031,41,28,0
2020-08-02,CZ0314,CZ031,24,15,0
2020-08-02,CZ0315,CZ031,92,39,5
2020-08-02,CZ0316,CZ031,53,39,1
2020-08-02,CZ0317,CZ031,53,22,0
2020-08-02,CZ0321,CZ032,355,347,8
2020-08-02,CZ0322,CZ032,100,92,0
2020-08-02,CZ0323,CZ032,136,111,2
2020-08-02,CZ0324,CZ032,44,37,5
2020-08-02,CZ0325,CZ032,27,23,0
2020-08-02,CZ0326,CZ032,13,8,0
2020-08-02,CZ0327,CZ032,56,50,2
2020-08-02,CZ0411,CZ041,321,281,35
2020-08-02,CZ0412,CZ041,93,82,3
2020-08-02,CZ0413,CZ041,74,71,0
2020-08-02,CZ0421,CZ042,58,49,0
2020-08-02,CZ0422,CZ042,34,27,1
2020-08-02,CZ0423,CZ042,293,258,11
2020-08-02,CZ0424,CZ042,34,25,3
2020-08-02,CZ0425,CZ042,54,37,6
2020-08-02,CZ0426,CZ042,73,65,0
2020-08-02,CZ0427,CZ042,100,86,0
2020-08-02,CZ0511,CZ051,33,15,0
2020-08-02,CZ0512,CZ051,144,100,2
2020-08-02,CZ0513,CZ051,180,142,2
2020-08-02,CZ0514,CZ051,62,45,1
2020-08-02,CZ0521,CZ052,109,82,1
2020-08-02,CZ0522,CZ052,37,29,1
2020-08-02,CZ0523,CZ052,83,72,0
2020-08-02,CZ0524,CZ052,34,21,1
2020-08-02,CZ0525,CZ052,39,33,1
2020-08-02,CZ0531,CZ053,113,100,0
2020-08-02,CZ0532,CZ053,174,154,5
2020-08-02,CZ0533,CZ053,69,38,3
2020-08-02,CZ0534,CZ053,70,31,2
2020-08-02,CZ0631,CZ063,116,94,4
2020-08-02,CZ0632,CZ063,147,53,5
2020-08-02,CZ0633,CZ063,29,2,0
2020-08-02,CZ0634,CZ063,48,36,1
2020-08-02,CZ0635,CZ063,68,53,0
2020-08-02,CZ0641,CZ064,41,36,0
2020-08-02,CZ0642,CZ064,438,310,6
2020-08-02,CZ0643,CZ064,121,101,3
2020-08-02,CZ0644,CZ064,170,114,15
2020-08-02,CZ0645,CZ064,44,25,1
2020-08-02,CZ0646,CZ064,59,45,0
2020-08-02,CZ0647,CZ064,125,96,0
2020-08-02,CZ0711,CZ071,10,10,0
2020-08-02,CZ0712,CZ071,723,667,23
2020-08-02,CZ0713,CZ071,125,85,0
2020-08-02,CZ0714,CZ071,101,88,1
2020-08-02,CZ0715,CZ071,66,53,0
2020-08-02,CZ0721,CZ072,63,43,0
2020-08-02,CZ0722,CZ072,212,173,2
2020-08-02,CZ0723,CZ072,69,64,0
2020-08-02,CZ0724,CZ072,184,154,2
2020-08-02,CZ0801,CZ080,33,28,1
2020-08-02,CZ0802,CZ080,842,626,16
2020-08-02,CZ0803,CZ080,2304,2064,14
2020-08-02,CZ0804,CZ080,190,162,7
2020-08-02,CZ0805,CZ080,265,235,10
2020-08-02,CZ0806,CZ080,809,692,36
2020-08-03,CZ0100,CZ010,3355,2580,113
2020-08-03,CZ020A,CZ020,321,235,5
2020-08-03,CZ020B,CZ020,63,50,2
2020-08-03,CZ020C,CZ020,26,21,0
2020-08-03,CZ0201,CZ020,111,94,1
2020-08-03,CZ0202,CZ020,129,99,1
2020-08-03,CZ0203,CZ020,171,129,6
2020-08-03,CZ0204,CZ020,115,97,1
2020-08-03,CZ0205,CZ020,94,83,0
2020-08-03,CZ0206,CZ020,172,140,2
2020-08-03,CZ0207,CZ020,89,59,1
2020-08-03,CZ0208,CZ020,136,86,2
2020-08-03,CZ0209,CZ020,362,279,4
2020-08-03,CZ0311,CZ031,66,47,0
2020-08-03,CZ0312,CZ031,25,23,0
2020-08-03,CZ0313,CZ031,41,33,0
2020-08-03,CZ0314,CZ031,24,18,0
2020-08-03,CZ0315,CZ031,92,40,5
2020-08-03,CZ0316,CZ031,53,41,1
2020-08-03,CZ0317,CZ031,54,23,0
2020-08-03,CZ0321,CZ032,355,347,8
2020-08-03,CZ0322,CZ032,100,92,0
2020-08-03,CZ0323,CZ032,142,113,2
2020-08-03,CZ0324,CZ032,47,37,5
2020-08-03,CZ0325,CZ032,28,24,0
2020-08-03,CZ0326,CZ032,13,8,0
2020-08-03,CZ0327,CZ032,56,51,2
2020-08-03,CZ0411,CZ041,323,281,35
2020-08-03,CZ0412,CZ041,94,83,3
2020-08-03,CZ0413,CZ041,75,71,0
2020-08-03,CZ0421,CZ042,58,53,0
2020-08-03,CZ0422,CZ042,34,27,1
2020-08-03,CZ0423,CZ042,298,261,11
2020-08-03,CZ0424,CZ042,35,25,3
2020-08-03,CZ0425,CZ042,56,37,6
2020-08-03,CZ0426,CZ042,73,65,0
2020-08-03,CZ0427,CZ042,100,87,0
2020-08-03,CZ0511,CZ051,34,15,0
2020-08-03,CZ0512,CZ051,145,108,2
2020-08-03,CZ0513,CZ051,183,143,2
2020-08-03,CZ0514,CZ051,64,46,1
2020-08-03,CZ0521,CZ052,112,82,1
2020-08-03,CZ0522,CZ052,37,30,1
2020-08-03,CZ0523,CZ052,85,72,0
2020-08-03,CZ0524,CZ052,37,21,1
2020-08-03,CZ0525,CZ052,40,35,1
2020-08-03,CZ0531,CZ053,113,101,0
2020-08-03,CZ0532,CZ053,179,154,5
2020-08-03,CZ0533,CZ053,71,38,3
2020-08-03,CZ0534,CZ053,75,32,2
2020-08-03,CZ0631,CZ063,117,95,4
2020-08-03,CZ0632,CZ063,149,57,5
2020-08-03,CZ0633,CZ063,29,2,0
2020-08-03,CZ0634,CZ063,49,37,1
2020-08-03,CZ0635,CZ063,68,53,0
2020-08-03,CZ0641,CZ064,42,38,0
2020-08-03,CZ0642,CZ064,439,314,6
2020-08-03,CZ0643,CZ064,121,101,3
2020-08-03,CZ0644,CZ064,170,119,15
2020-08-03,CZ0645,CZ064,46,27,1
2020-08-03,CZ0646,CZ064,59,45,0
2020-08-03,CZ0647,CZ064,126,97,0
2020-08-03,CZ0711,CZ071,10,10,0
2020-08-03,CZ0712,CZ071,734,669,23
2020-08-03,CZ0713,CZ071,130,90,0
2020-08-03,CZ0714,CZ071,102,88,1
2020-08-03,CZ0715,CZ071,66,53,0
2020-08-03,CZ0721,CZ072,63,43,0
2020-08-03,CZ0722,CZ072,214,181,2
2020-08-03,CZ0723,CZ072,70,64,0
2020-08-03,CZ0724,CZ072,185,156,2
2020-08-03,CZ0801,CZ080,33,28,1
2020-08-03,CZ0802,CZ080,867,640,16
2020-08-03,CZ0803,CZ080,2315,2093,14
2020-08-03,CZ0804,CZ080,192,164,7
2020-08-03,CZ0805,CZ080,265,236,10
2020-08-03,CZ0806,CZ080,815,701,36
2020-08-04,CZ0100,CZ010,3433,2628,113
2020-08-04,CZ020A,CZ020,328,237,5
2020-08-04,CZ020B,CZ020,64,50,2
2020-08-04,CZ020C,CZ020,26,21,0
2020-08-04,CZ0201,CZ020,112,94,1
2020-08-04,CZ0202,CZ020,131,99,1
2020-08-04,CZ0203,CZ020,173,131,6
2020-08-04,CZ0204,CZ020,118,99,1
2020-08-04,CZ0205,CZ020,94,86,0
2020-08-04,CZ0206,CZ020,173,147,2
2020-08-04,CZ0207,CZ020,89,60,1
2020-08-04,CZ0208,CZ020,136,87,2
2020-08-04,CZ0209,CZ020,364,287,4
2020-08-04,CZ0311,CZ031,66,47,0
2020-08-04,CZ0312,CZ031,25,23,0
2020-08-04,CZ0313,CZ031,41,33,0
2020-08-04,CZ0314,CZ031,26,18,0
2020-08-04,CZ0315,CZ031,92,40,5
2020-08-04,CZ0316,CZ031,54,42,1
2020-08-04,CZ0317,CZ031,56,23,0
2020-08-04,CZ0321,CZ032,355,347,8
2020-08-04,CZ0322,CZ032,102,92,0
2020-08-04,CZ0323,CZ032,143,117,2
2020-08-04,CZ0324,CZ032,48,37,5
2020-08-04,CZ0325,CZ032,30,24,0
2020-08-04,CZ0326,CZ032,13,8,0
2020-08-04,CZ0327,CZ032,56,52,2
2020-08-04,CZ0411,CZ041,326,281,35
2020-08-04,CZ0412,CZ041,95,84,3
2020-08-04,CZ0413,CZ041,75,72,0
2020-08-04,CZ0421,CZ042,58,54,0
2020-08-04,CZ0422,CZ042,38,27,1
2020-08-04,CZ0423,CZ042,300,262,11
2020-08-04,CZ0424,CZ042,36,26,3
2020-08-04,CZ0425,CZ042,56,40,6
2020-08-04,CZ0426,CZ042,73,67,0
2020-08-04,CZ0427,CZ042,102,87,0
2020-08-04,CZ0511,CZ051,34,17,0
2020-08-04,CZ0512,CZ051,145,109,2
2020-08-04,CZ0513,CZ051,184,144,2
2020-08-04,CZ0514,CZ051,65,46,1
2020-08-04,CZ0521,CZ052,117,82,1
2020-08-04,CZ0522,CZ052,40,30,1
2020-08-04,CZ0523,CZ052,88,72,0
2020-08-04,CZ0524,CZ052,38,21,1
2020-08-04,CZ0525,CZ052,43,35,1
2020-08-04,CZ0531,CZ053,114,101,0
2020-08-04,CZ0532,CZ053,184,158,5
2020-08-04,CZ0533,CZ053,71,38,3
2020-08-04,CZ0534,CZ053,75,32,2
2020-08-04,CZ0631,CZ063,120,96,4
2020-08-04,CZ0632,CZ063,152,60,6
2020-08-04,CZ0633,CZ063,29,3,0
2020-08-04,CZ0634,CZ063,50,39,1
2020-08-04,CZ0635,CZ063,72,53,0
2020-08-04,CZ0641,CZ064,43,38,0
2020-08-04,CZ0642,CZ064,447,327,6
2020-08-04,CZ0643,CZ064,123,103,3
2020-08-04,CZ0644,CZ064,174,122,15
2020-08-04,CZ0645,CZ064,52,27,1
2020-08-04,CZ0646,CZ064,60,45,0
2020-08-04,CZ0647,CZ064,132,103,0
2020-08-04,CZ0711,CZ071,10,10,0
2020-08-04,CZ0712,CZ071,737,671,23
2020-08-04,CZ0713,CZ071,130,91,0
2020-08-04,CZ0714,CZ071,105,89,1
2020-08-04,CZ0715,CZ071,66,53,0
2020-08-04,CZ0721,CZ072,63,43,0
2020-08-04,CZ0722,CZ072,219,184,3
2020-08-04,CZ0723,CZ072,71,65,0
2020-08-04,CZ0724,CZ072,186,156,2
2020-08-04,CZ0801,CZ080,33,28,1
2020-08-04,CZ0802,CZ080,915,658,16
2020-08-04,CZ0803,CZ080,2322,2141,14
2020-08-04,CZ0804,CZ080,197,164,7
2020-08-04,CZ0805,CZ080,271,238,10
2020-08-04,CZ0806,CZ080,824,710,36
2020-08-05,CZ0100,CZ010,3470,2667,113
2020-08-05,CZ020A,CZ020,329,238,5
2020-08-05,CZ020B,CZ020,71,50,2
2020-08-05,CZ020C,CZ020,26,21,0
2020-08-05,CZ0201,CZ020,113,94,1
2020-08-05,CZ0202,CZ020,131,103,1
2020-08-05,CZ0203,CZ020,174,135,6
2020-08-05,CZ0204,CZ020,125,100,1
2020-08-05,CZ0205,CZ020,102,86,0
2020-08-05,CZ0206,CZ020,175,149,2
2020-08-05,CZ0207,CZ020,92,61,1
2020-08-05,CZ0208,CZ020,136,88,2
2020-08-05,CZ0209,CZ020,369,292,4
2020-08-05,CZ0311,CZ031,71,47,0
2020-08-05,CZ0312,CZ031,25,23,0
2020-08-05,CZ0313,CZ031,41,34,0
2020-08-05,CZ0314,CZ031,26,18,0
2020-08-05,CZ0315,CZ031,96,40,5
2020-08-05,CZ0316,CZ031,55,42,1
2020-08-05,CZ0317,CZ031,56,23,0
2020-08-05,CZ0321,CZ032,357,347,8
2020-08-05,CZ0322,CZ032,102,93,0
2020-08-05,CZ0323,CZ032,147,118,2
2020-08-05,CZ0324,CZ032,48,37,5
2020-08-05,CZ0325,CZ032,30,24,0
2020-08-05,CZ0326,CZ032,13,8,0
2020-08-05,CZ0327,CZ032,56,52,2
2020-08-05,CZ0411,CZ041,327,281,35
2020-08-05,CZ0412,CZ041,95,84,3
2020-08-05,CZ0413,CZ041,76,72,0
2020-08-05,CZ0421,CZ042,58,55,0
2020-08-05,CZ0422,CZ042,41,27,1
2020-08-05,CZ0423,CZ042,301,262,11
2020-08-05,CZ0424,CZ042,38,27,3
2020-08-05,CZ0425,CZ042,56,42,6
2020-08-05,CZ0426,CZ042,73,69,0
2020-08-05,CZ0427,CZ042,103,87,0
2020-08-05,CZ0511,CZ051,34,18,0
2020-08-05,CZ0512,CZ051,145,110,2
2020-08-05,CZ0513,CZ051,185,146,2
2020-08-05,CZ0514,CZ051,66,47,1
2020-08-05,CZ0521,CZ052,120,83,1
2020-08-05,CZ0522,CZ052,40,31,1
2020-08-05,CZ0523,CZ052,93,72,0
2020-08-05,CZ0524,CZ052,41,21,1
2020-08-05,CZ0525,CZ052,44,35,1
2020-08-05,CZ0531,CZ053,116,101,0
2020-08-05,CZ0532,CZ053,191,158,5
2020-08-05,CZ0533,CZ053,71,40,3
2020-08-05,CZ0534,CZ053,81,32,2
2020-08-05,CZ0631,CZ063,124,97,4
2020-08-05,CZ0632,CZ063,152,68,6
2020-08-05,CZ0633,CZ063,30,4,0
2020-08-05,CZ0634,CZ063,50,40,1
2020-08-05,CZ0635,CZ063,72,55,0
2020-08-05,CZ0641,CZ064,43,38,0
2020-08-05,CZ0642,CZ064,451,335,6
2020-08-05,CZ0643,CZ064,124,104,3
2020-08-05,CZ0644,CZ064,174,127,15
2020-08-05,CZ0645,CZ064,53,29,1
2020-08-05,CZ0646,CZ064,61,50,0
2020-08-05,CZ0647,CZ064,134,103,0
2020-08-05,CZ0711,CZ071,10,10,0
2020-08-05,CZ0712,CZ071,743,674,24
2020-08-05,CZ0713,CZ071,130,93,0
2020-08-05,CZ0714,CZ071,106,90,1
2020-08-05,CZ0715,CZ071,66,53,0
2020-08-05,CZ0721,CZ072,63,43,0
2020-08-05,CZ0722,CZ072,220,185,3
2020-08-05,CZ0723,CZ072,73,65,0
2020-08-05,CZ0724,CZ072,187,159,2
2020-08-05,CZ0801,CZ080,34,29,1
2020-08-05,CZ0802,CZ080,955,681,16
2020-08-05,CZ0803,CZ080,2336,2173,14
2020-08-05,CZ0804,CZ080,198,165,7
2020-08-05,CZ0805,CZ080,274,238,10
2020-08-05,CZ0806,CZ080,844,716,36
2020-08-06,CZ0100,CZ010,3521,2738,113
2020-08-06,CZ020A,CZ020,329,256,5
2020-08-06,CZ020B,CZ020,76,50,2
2020-08-06,CZ020C,CZ020,26,21,0
2020-08-06,CZ0201,CZ020,117,94,1
2020-08-06,CZ0202,CZ020,133,104,1
2020-08-06,CZ0203,CZ020,178,137,6
2020-08-06,CZ0204,CZ020,131,100,1
2020-08-06,CZ0205,CZ020,102,87,0
2020-08-06,CZ0206,CZ020,176,151,2
2020-08-06,CZ0207,CZ020,93,61,1
2020-08-06,CZ0208,CZ020,138,91,2
2020-08-06,CZ0209,CZ020,373,304,4
2020-08-06,CZ0311,CZ031,72,48,0
2020-08-06,CZ0312,CZ031,26,23,0
2020-08-06,CZ0313,CZ031,43,34,0
2020-08-06,CZ0314,CZ031,28,19,0
2020-08-06,CZ0315,CZ031,97,40,5
2020-08-06,CZ0316,CZ031,55,42,1
2020-08-06,CZ0317,CZ031,57,24,0
2020-08-06,CZ0321,CZ032,357,347,8
2020-08-06,CZ0322,CZ032,103,94,0
2020-08-06,CZ0323,CZ032,153,118,2
2020-08-06,CZ0324,CZ032,49,37,5
2020-08-06,CZ0325,CZ032,30,24,0
2020-08-06,CZ0326,CZ032,13,8,0
2020-08-06,CZ0327,CZ032,56,52,2
2020-08-06,CZ0411,CZ041,330,281,35
2020-08-06,CZ0412,CZ041,97,84,3
2020-08-06,CZ0413,CZ041,76,72,0
2020-08-06,CZ0421,CZ042,58,55,0
2020-08-06,CZ0422,CZ042,41,27,1
2020-08-06,CZ0423,CZ042,305,264,11
2020-08-06,CZ0424,CZ042,38,28,3
2020-08-06,CZ0425,CZ042,57,42,6
2020-08-06,CZ0426,CZ042,75,69,0
2020-08-06,CZ0427,CZ042,104,90,0
2020-08-06,CZ0511,CZ051,38,18,0
2020-08-06,CZ0512,CZ051,146,113,2
2020-08-06,CZ0513,CZ051,187,150,2
2020-08-06,CZ0514,CZ051,71,47,1
2020-08-06,CZ0521,CZ052,124,88,1
2020-08-06,CZ0522,CZ052,40,32,1
2020-08-06,CZ0523,CZ052,96,72,0
2020-08-06,CZ0524,CZ052,41,21,1
2020-08-06,CZ0525,CZ052,44,35,1
2020-08-06,CZ0531,CZ053,116,103,0
2020-08-06,CZ0532,CZ053,195,159,5
2020-08-06,CZ0533,CZ053,71,43,3
2020-08-06,CZ0534,CZ053,86,41,2
2020-08-06,CZ0631,CZ063,125,97,4
2020-08-06,CZ0632,CZ063,155,71,6
2020-08-06,CZ0633,CZ063,30,6,0
2020-08-06,CZ0634,CZ063,51,42,1
2020-08-06,CZ0635,CZ063,72,56,0
2020-08-06,CZ0641,CZ064,44,38,0
2020-08-06,CZ0642,CZ064,467,345,6
2020-08-06,CZ0643,CZ064,126,104,3
2020-08-06,CZ0644,CZ064,177,130,15
2020-08-06,CZ0645,CZ064,54,29,1
2020-08-06,CZ0646,CZ064,61,50,0
2020-08-06,CZ0647,CZ064,134,105,0
2020-08-06,CZ0711,CZ071,10,10,0
2020-08-06,CZ0712,CZ071,744,678,24
2020-08-06,CZ0713,CZ071,130,94,0
2020-08-06,CZ0714,CZ071,107,90,1
2020-08-06,CZ0715,CZ071,67,53,0
2020-08-06,CZ0721,CZ072,64,44,0
2020-08-06,CZ0722,CZ072,221,187,3
2020-08-06,CZ0723,CZ072,73,65,0
2020-08-06,CZ0724,CZ072,189,159,2
2020-08-06,CZ0801,CZ080,34,30,1
2020-08-06,CZ0802,CZ080,966,692,16
2020-08-06,CZ0803,CZ080,2343,2187,15
2020-08-06,CZ0804,CZ080,200,166,7
2020-08-06,CZ0805,CZ080,278,241,10
2020-08-06,CZ0806,CZ080,851,722,36
2020-08-07,CZ0100,CZ010,3592,2812,113
2020-08-07,CZ020A,CZ020,335,260,5
2020-08-07,CZ020B,CZ020,81,51,2
2020-08-07,CZ020C,CZ020,27,21,0
2020-08-07,CZ0201,CZ020,118,97,1
2020-08-07,CZ0202,CZ020,134,111,1
2020-08-07,CZ0203,CZ020,183,138,6
2020-08-07,CZ0204,CZ020,140,100,1
2020-08-07,CZ0205,CZ020,106,89,0
2020-08-07,CZ0206,CZ020,179,155,2
2020-08-07,CZ0207,CZ020,100,62,1
2020-08-07,CZ0208,CZ020,141,94,2
2020-08-07,CZ0209,CZ020,383,313,4
2020-08-07,CZ0311,CZ031,75,51,0
2020-08-07,CZ0312,CZ031,26,23,0
2020-08-07,CZ0313,CZ031,46,35,0
2020-08-07,CZ0314,CZ031,33,22,0
2020-08-07,CZ0315,CZ031,99,42,5
2020-08-07,CZ0316,CZ031,59,42,1
2020-08-07,CZ0317,CZ031,59,26,0
2020-08-07,CZ0321,CZ032,357,347,8
2020-08-07,CZ0322,CZ032,127,95,0
2020-08-07,CZ0323,CZ032,157,120,2
2020-08-07,CZ0324,CZ032,51,38,5
2020-08-07,CZ0325,CZ032,31,24,0
2020-08-07,CZ0326,CZ032,13,9,0
2020-08-07,CZ0327,CZ032,56,53,2
2020-08-07,CZ0411,CZ041,330,281,35
2020-08-07,CZ0412,CZ041,97,84,3
2020-08-07,CZ0413,CZ041,76,72,0
2020-08-07,CZ0421,CZ042,58,55,0
2020-08-07,CZ0422,CZ042,42,28,1
2020-08-07,CZ0423,CZ042,309,267,11
2020-08-07,CZ0424,CZ042,39,28,3
2020-08-07,CZ0425,CZ042,60,42,6
2020-08-07,CZ0426,CZ042,75,70,0
2020-08-07,CZ0427,CZ042,104,91,0
2020-08-07,CZ0511,CZ051,38,20,0
2020-08-07,CZ0512,CZ051,147,117,2
2020-08-07,CZ0513,CZ051,192,153,2
2020-08-07,CZ0514,CZ051,73,48,1
2020-08-07,CZ0521,CZ052,124,91,1
2020-08-07,CZ0522,CZ052,41,32,1
2020-08-07,CZ0523,CZ052,97,75,0
2020-08-07,CZ0524,CZ052,42,23,1
2020-08-07,CZ0525,CZ052,44,35,1
2020-08-07,CZ0531,CZ053,117,104,0
2020-08-07,CZ0532,CZ053,199,159,5
2020-08-07,CZ0533,CZ053,71,44,3
2020-08-07,CZ0534,CZ053,88,49,2
2020-08-07,CZ0631,CZ063,127,103,4
2020-08-07,CZ0632,CZ063,155,94,6
2020-08-07,CZ0633,CZ063,32,15,0
2020-08-07,CZ0634,CZ063,52,43,1
2020-08-07,CZ0635,CZ063,73,56,0
2020-08-07,CZ0641,CZ064,47,38,0
2020-08-07,CZ0642,CZ064,479,353,6
2020-08-07,CZ0643,CZ064,130,104,3
2020-08-07,CZ0644,CZ064,182,133,15
2020-08-07,CZ0645,CZ064,58,31,1
2020-08-07,CZ0646,CZ064,61,50,0
2020-08-07,CZ0647,CZ064,134,107,0
2020-08-07,CZ0711,CZ071,10,10,0
2020-08-07,CZ0712,CZ071,749,681,24
2020-08-07,CZ0713,CZ071,131,96,0
2020-08-07,CZ0714,CZ071,107,90,1
2020-08-07,CZ0715,CZ071,68,53,0
2020-08-07,CZ0721,CZ072,65,45,0
2020-08-07,CZ0722,CZ072,225,191,3
2020-08-07,CZ0723,CZ072,73,66,0
2020-08-07,CZ0724,CZ072,192,162,2
2020-08-07,CZ0801,CZ080,34,30,1
2020-08-07,CZ0802,CZ080,1004,698,16
2020-08-07,CZ0803,CZ080,2349,2195,15
2020-08-07,CZ0804,CZ080,200,166,7
2020-08-07,CZ0805,CZ080,281,244,10
2020-08-07,CZ0806,CZ080,856,728,36
2020-08-08,CZ0100,CZ010,3637,2858,113
2020-08-08,CZ020A,CZ020,339,262,5
2020-08-08,CZ020B,CZ020,82,51,2
2020-08-08,CZ020C,CZ020,27,21,0
2020-08-08,CZ0201,CZ020,120,98,1
2020-08-08,CZ0202,CZ020,136,113,1
2020-08-08,CZ0203,CZ020,188,140,6
2020-08-08,CZ0204,CZ020,143,100,1
2020-08-08,CZ0205,CZ020,107,89,0
2020-08-08,CZ0206,CZ020,182,155,2
2020-08-08,CZ0207,CZ020,103,62,1
2020-08-08,CZ0208,CZ020,145,102,2
2020-08-08,CZ0209,CZ020,390,315,4
2020-08-08,CZ0311,CZ031,77,51,0
2020-08-08,CZ0312,CZ031,27,23,0
2020-08-08,CZ0313,CZ031,48,35,0
2020-08-08,CZ0314,CZ031,33,22,0
2020-08-08,CZ0315,CZ031,99,46,5
